pid,label,publication,location,full_date,month_day,volume-notes,year,full,thumb,index_terms,toc,manifest_all,manifest_indiv
obj28,Hebrew. Discourse by Rev. S. Morais. Synagogue in Seventh Street.,The Philadelphia Inquirer,Philadelphia," November 25, 1864",25-Nov,,1864,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9177013--f9ae1b897b85a4fa7b27210d3c7dc06f94b92fa299e74ebd2640e1ab7188221b.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9177013--f9ae1b897b85a4fa7b27210d3c7dc06f94b92fa299e74ebd2640e1ab7188221b.jpeg/full/!200,200/0/default.jpg",Atlanta|Civil War|Copperheads|Maryland|Slavery|Vicksburg,42,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9177013--f9ae1b897b85a4fa7b27210d3c7dc06f94b92fa299e74ebd2640e1ab7188221b.jpeg
obj29,"Hebrew. Address of Rev. S. Morais, at the Second Street Synagogue.",The Philadelphia Inquirer,Philadelphia," April 20, 1865",20-Apr,,1865,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8952129--2e4a849f61c47141950a83b8f51f756a21b2d5d33a13fdd21b9271d46124b7a6.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8952129--2e4a849f61c47141950a83b8f51f756a21b2d5d33a13fdd21b9271d46124b7a6.jpeg/full/!200,200/0/default.jpg","Abolitionism|Confederacy, The|Everett|Lincoln, Abraham|Palestine|Quebec|Slavery",43,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8952129--2e4a849f61c47141950a83b8f51f756a21b2d5d33a13fdd21b9271d46124b7a6.jpeg
obj30,"Hebrew. Address by Rev. S. Morais, at the Seventh Street Synagogue.",The Philadelphia Inquirer,Philadelphia," December 8, 1865",8-Dec,,1865,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8952129--2e4a849f61c47141950a83b8f51f756a21b2d5d33a13fdd21b9271d46124b7a6.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8952129--2e4a849f61c47141950a83b8f51f756a21b2d5d33a13fdd21b9271d46124b7a6.jpeg/full/!200,200/0/default.jpg","Capital punishment|Johnson, Andrew",44,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8952129--2e4a849f61c47141950a83b8f51f756a21b2d5d33a13fdd21b9271d46124b7a6.jpeg
obj31,Hebrew. Seventh Street Synagogue ? Sermon by Rev. S. Morais.,The Philadelphia Inquirer,Philadelphia," November 5, 1866",5-Nov,,1866,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7882527--8028200cc15325cfee3a9f22fe91325580b6e20ed4d26f3fd590eddbc42a0ca7.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7882527--8028200cc15325cfee3a9f22fe91325580b6e20ed4d26f3fd590eddbc42a0ca7.jpeg/full/!200,200/0/default.jpg","Disasters, natural & man-made|As advance troops of Universal Emancipation|Public school|Thanksgiving",45,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7882527--8028200cc15325cfee3a9f22fe91325580b6e20ed4d26f3fd590eddbc42a0ca7.jpeg
obj32,[The Hebrew Ritual]*,The Jewish Messenger,New York," February 1, 1867",1-Feb,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7893723--ab49aab2d80688da7aa6ff08931fbd3962cfe5287def670795b366b08e0b38b5.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7893723--ab49aab2d80688da7aa6ff08931fbd3962cfe5287def670795b366b08e0b38b5.jpeg/full/!200,200/0/default.jpg","Jewish Messenger|Creating a unified American Rite|Occident, The",46,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7893723--ab49aab2d80688da7aa6ff08931fbd3962cfe5287def670795b366b08e0b38b5.jpeg
obj33,"The Character of a Jew. A Discourse Delivered on Sabbath [Yithro] by Rev. S. Morais, of Philadelphia.",The Jewish Messenger,New York," February 15, 1867",15-Feb,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7344715--c46c6fd8ac8a19e4a8072a030376d421d56556f65b00e164a1328e4ea9c9e2f4.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7344715--c46c6fd8ac8a19e4a8072a030376d421d56556f65b00e164a1328e4ea9c9e2f4.jpeg/full/!200,200/0/default.jpg","Jewish Messenger|Maimonides, Moses",47,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7344715--c46c6fd8ac8a19e4a8072a030376d421d56556f65b00e164a1328e4ea9c9e2f4.jpeg
obj34,The Hebrew Ritual.,The Jewish Messenger,New York," March 8, 1867",8-Mar,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7587849--7467bbdda14667d9774e240695db7a213f433bf5e707e24342cccb37f9c281e7.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7587849--7467bbdda14667d9774e240695db7a213f433bf5e707e24342cccb37f9c281e7.jpeg/full/!200,200/0/default.jpg",Jewish Messenger|Creating a unified American Rite|and social virtue,48,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7587849--7467bbdda14667d9774e240695db7a213f433bf5e707e24342cccb37f9c281e7.jpeg
obj35,"Charity. A sermon delivered in aid of the ?Hebrew Relief Association,? by the Rev. S. Morais, on the evening of the 12th inst., at Philadelphia, Pennsylvania.",The Jewish Messenger,New York," March 22, 1867",22-Mar,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6799073--f137c54f64b212ca4053b821a3eda3ce1d9533a83279539ffca98dc216641260.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6799073--f137c54f64b212ca4053b821a3eda3ce1d9533a83279539ffca98dc216641260.jpeg/full/!200,200/0/default.jpg","Charity|Hebrew Relief Association|Jewish Messenger|Leeser, Rev I.|Peabody, George|United Hebrew Charities",49,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6799073--f137c54f64b212ca4053b821a3eda3ce1d9533a83279539ffca98dc216641260.jpeg
obj36,The Hebrew Ritual.,The Jewish Messenger,New York," April 12, 1867",12-Apr,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7350901--da281065782474f00ba48b4f178e68a3ee8bc4f640deaf5e7725b445689f127d.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7350901--da281065782474f00ba48b4f178e68a3ee8bc4f640deaf5e7725b445689f127d.jpeg/full/!200,200/0/default.jpg","Chorin, Aaron|Dukes family|Endelmann family|Jewish Messenger|Creating a unified American Rite|Rapoport, S.L.",50,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7350901--da281065782474f00ba48b4f178e68a3ee8bc4f640deaf5e7725b445689f127d.jpeg
obj37,"An Address by Rev. S. Morais. An Address delivered by the Rev. S. Morais, at the Synagogue in Seventh Street, above Arch, against a bishop?s proclamation to seek the conversion of Jews.",The Press,Philadelphia," April 29, 1867",29-Apr,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7566988--a68f55760fbcd40961657d4fde547b3dae8fdfacca6f46aaaf4896cb93216284.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7566988--a68f55760fbcd40961657d4fde547b3dae8fdfacca6f46aaaf4896cb93216284.jpeg/full/!200,200/0/default.jpg",Christian evangelism|Touros,51,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7566988--a68f55760fbcd40961657d4fde547b3dae8fdfacca6f46aaaf4896cb93216284.jpeg
obj38,Sin Begets Suffering. A discourse for the Sabbath before Passover. Delivered in Philadelphia by the Rev. S. Morais.,The Jewish Messenger,New York," May 3, 1867",3-May,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502758--fe721cd145bf356071aa3fae019b2117c6aa91808fd59cad0c750230e2714dcb.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502758--fe721cd145bf356071aa3fae019b2117c6aa91808fd59cad0c750230e2714dcb.jpeg/full/!200,200/0/default.jpg",Anti-Semitism and its good effect|Christian evangelism|Fraud charge|Jewish Messenger,52,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502758--fe721cd145bf356071aa3fae019b2117c6aa91808fd59cad0c750230e2714dcb.jpeg
obj39,Letters From The People. A Correction. [Letter] To the Editors of The Press.,The Press,Philadelphia," May 10, 1867",10-May,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502758--fe721cd145bf356071aa3fae019b2117c6aa91808fd59cad0c750230e2714dcb.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502758--fe721cd145bf356071aa3fae019b2117c6aa91808fd59cad0c750230e2714dcb.jpeg/full/!200,200/0/default.jpg","Artom, Isaac|Cavalieri, E.: Cavour, C.|Delitzch, Franz|Ewald, H.|Hallevi|Lavater, Johan Casper|Mendelssohn, Moses|Meyerbeer, G.|Protestant Episcopal Association",53,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8502758--fe721cd145bf356071aa3fae019b2117c6aa91808fd59cad0c750230e2714dcb.jpeg
obj40,An Open Letter.,The Jewish Messenger,New York," August 30, 1867",30-Aug,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7353850--0247b9482c2b61501bfda368f210ad352115a3c97d0e3113a4bbee4e2863e44d.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7353850--0247b9482c2b61501bfda368f210ad352115a3c97d0e3113a4bbee4e2863e44d.jpeg/full/!200,200/0/default.jpg","Abolitionism|Archivolti|Gesenius, H.|Ibn Ezra, Abraham|Ibn Ganach, Jonah|Israelite, The|Jewish Messenger|Luzzatto, S.D. Prof.|Maimonides College|Salvador, J.|History of the Jewish Nation",54,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7353850--0247b9482c2b61501bfda368f210ad352115a3c97d0e3113a4bbee4e2863e44d.jpeg
obj41,A Penitential Sermon. By Rev. S. Morais of Philadelphia.,The Jewish Messenger,New York," October 25, 1867",25-Oct,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8060358--669b6fb0a7a7c74eaeebe8044e67a316e98be5d13bdd984a2844447caff448ab.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8060358--669b6fb0a7a7c74eaeebe8044e67a316e98be5d13bdd984a2844447caff448ab.jpeg/full/!200,200/0/default.jpg","Jewish Messenger|Reform Judaism, (also ""Neology""/""Gentilism"")",55,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8060358--669b6fb0a7a7c74eaeebe8044e67a316e98be5d13bdd984a2844447caff448ab.jpeg
obj42,"Hebrew. Address by Rev. S. Morais, at the Synagogue, Seventh Street, above Arch.",The Philadelphia Inquirer,Philadelphia," November 29, 1867",29-Nov,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8609043--06cd92f07184dd77cbd755d84d9b25b5bd843f4183a1d251ac1197b609a271b3.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8609043--06cd92f07184dd77cbd755d84d9b25b5bd843f4183a1d251ac1197b609a271b3.jpeg/full/!200,200/0/default.jpg","Disasters, natural & man-made|Italy|Pennsylvania, Governor of|Pulpit & politics|Thanksgiving",56,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8609043--06cd92f07184dd77cbd755d84d9b25b5bd843f4183a1d251ac1197b609a271b3.jpeg
obj43,"In Memoriam. A Eulogy on the Late Rev. Isaac Leeser, Delivered at the Synagogue, Seventh Street, above Arch, on February 8, by the Rev. S. Morais, Minister of the Congregation.",The Philadelphia Inquirer,Philadelphia," February 13, 1867",13-Feb,,1867,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8609043--06cd92f07184dd77cbd755d84d9b25b5bd843f4183a1d251ac1197b609a271b3.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8609043--06cd92f07184dd77cbd755d84d9b25b5bd843f4183a1d251ac1197b609a271b3.jpeg/full/!200,200/0/default.jpg","Leeser, Rev I.|Luzzatto, S.D. Prof.|Munk, S.|Rapoport, S.L.",57,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8609043--06cd92f07184dd77cbd755d84d9b25b5bd843f4183a1d251ac1197b609a271b3.jpeg
obj44,"Hebrew. Sermon delivered by the Rev. S. Morais at the Synagogue, in Seventh Street, below Arch.",The Philadelphia Inquirer,Philadelphia," November 27, 1868",27-Nov,,1868,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7438406--f0eb3ba4de1c6916c3296c9a2d3a6fa13783092b500a8104bed21ec96c7749ff.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7438406--f0eb3ba4de1c6916c3296c9a2d3a6fa13783092b500a8104bed21ec96c7749ff.jpeg/full/!200,200/0/default.jpg","Disasters, natural & man-made|Pennsylvania, Governor of|Spain",58,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7438406--f0eb3ba4de1c6916c3296c9a2d3a6fa13783092b500a8104bed21ec96c7749ff.jpeg
obj45,"An Address Suggested by Learning of the Workings of ""The Society for the Prevention of Cruelty to Animals."" Delivered on Saturday, January 30, by S. Morais, Minister of the Congregation.",The Philadelphia North American and United States Gazette,Philadelphia," February 6, 1869",6-Feb,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8180730--8cc5136eb3367b5107315a6c258ab3d4e61286ab1025a9b0816d82bef01f1436.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8180730--8cc5136eb3367b5107315a6c258ab3d4e61286ab1025a9b0816d82bef01f1436.jpeg/full/!200,200/0/default.jpg","Adler, Dr. Nathan M. (Chief Rabbi of Great Britain)|Bergh, Henry|and Ritual Slaughter|Kayserling, Dr. M.|Porter, Judge|Slaughtering Techniques|Society for the Prevention of Cruelty to Animals",59,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8180730--8cc5136eb3367b5107315a6c258ab3d4e61286ab1025a9b0816d82bef01f1436.jpeg
obj46,Modern Hebrew Poetry [Letter to the Editors].,The Jewish Messenger,New York," June 4, 1869",4-Jun,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8180730--8cc5136eb3367b5107315a6c258ab3d4e61286ab1025a9b0816d82bef01f1436.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8180730--8cc5136eb3367b5107315a6c258ab3d4e61286ab1025a9b0816d82bef01f1436.jpeg/full/!200,200/0/default.jpg","Modern|Jewish Messenger|Letteris, Mayer M.|Luzzatto, S.D. Prof.|Reggio, Isaac Samuel|Vidaver, Dr. Henry",60,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8180730--8cc5136eb3367b5107315a6c258ab3d4e61286ab1025a9b0816d82bef01f1436.jpeg
obj47,"Sectarianism and the Constitution. ""Whenever sectarianism becomes a part of the Constitution of the United States, the doom of the American Republic is sealed,"" The Sunday Dispatch, June 13, 1869. [Letter] To the Editors of The Sunday Dispatch.",The Sunday Dispatch,Philadelphia," June 20, 1869",20-Jun,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7364422--26541167c7c22ccbd5c3d1c92e0060a05aebe54e415f62396aab9ef876497886.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7364422--26541167c7c22ccbd5c3d1c92e0060a05aebe54e415f62396aab9ef876497886.jpeg/full/!200,200/0/default.jpg","Constitution, American|Constitution, American: Christianizing|Sunday Dispatch, The",61,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7364422--26541167c7c22ccbd5c3d1c92e0060a05aebe54e415f62396aab9ef876497886.jpeg
obj48,Modern Hebrew Poetry.,The Jewish Messenger,New York," June 25, 1869",25-Jun,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7364422--26541167c7c22ccbd5c3d1c92e0060a05aebe54e415f62396aab9ef876497886.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7364422--26541167c7c22ccbd5c3d1c92e0060a05aebe54e415f62396aab9ef876497886.jpeg/full/!200,200/0/default.jpg","Ha-Maggid|Modern|Jeitelles, Judah|Jewish Messenger|Letteris, Mayer M.|Luzzatto, S.D. Prof.|Meassephim|Metastasio",62,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7364422--26541167c7c22ccbd5c3d1c92e0060a05aebe54e415f62396aab9ef876497886.jpeg
obj49,The Soldier and the Sage.,The Jewish Messenger,New York," July 2, 1869",2-Jul,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8379072--79c1e434877c1b84b864d6106c04d3c4f5eb50171cef1e7da53c7fa8af73eafe.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8379072--79c1e434877c1b84b864d6106c04d3c4f5eb50171cef1e7da53c7fa8af73eafe.jpeg/full/!200,200/0/default.jpg","Archives Isra?lites de France|Bayle, Pierre|Galicia|Jellinek, Dr. Adolph|Jewish Messenger|Lemberg|Military draft|Anshe Hashem",63,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8379072--79c1e434877c1b84b864d6106c04d3c4f5eb50171cef1e7da53c7fa8af73eafe.jpeg
obj50,"Rapoport Encyclopedia. The author?s ""introduction"" ? translated for The Jewish Messenger by [...] S. Morais.",The Jewish Messenger,New York," November 12, 1869",12-Nov,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8379072--79c1e434877c1b84b864d6106c04d3c4f5eb50171cef1e7da53c7fa8af73eafe.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8379072--79c1e434877c1b84b864d6106c04d3c4f5eb50171cef1e7da53c7fa8af73eafe.jpeg/full/!200,200/0/default.jpg",Jewish Messenger|Encyclopedia,64,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8379072--79c1e434877c1b84b864d6106c04d3c4f5eb50171cef1e7da53c7fa8af73eafe.jpeg
obj51,"Hebrew. Sermon by the Rev. S. Morais of the Congregation ""Mikveh Israel."" Seventh Street and Arch.",The Philadelphia Inquirer,Philadelphia," November 19, 1869",19-Nov,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7726715--629e4415138daf458a01a8ae63bc79c3cf0b4fd8fb5241230ff6552221593e59.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7726715--629e4415138daf458a01a8ae63bc79c3cf0b4fd8fb5241230ff6552221593e59.jpeg/full/!200,200/0/default.jpg","Peabody, George|Thanksgiving",65,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7726715--629e4415138daf458a01a8ae63bc79c3cf0b4fd8fb5241230ff6552221593e59.jpeg
obj52,The Late Conference. Rev. S. Morais writes as follows to The Philadelphia Age: [...].,The Jewish Messenger,New York," November 19, 1869",19-Nov,,1869,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7726715--629e4415138daf458a01a8ae63bc79c3cf0b4fd8fb5241230ff6552221593e59.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7726715--629e4415138daf458a01a8ae63bc79c3cf0b4fd8fb5241230ff6552221593e59.jpeg/full/!200,200/0/default.jpg","Hirsch, Samuel|Jewish Messenger|Rabbinical Conference",66,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7726715--629e4415138daf458a01a8ae63bc79c3cf0b4fd8fb5241230ff6552221593e59.jpeg
